GeoId|Geography|LEAID|Year|Iteration|DP02_59est|DP02_59moe|DP02_60est|DP02_60moe|DP02_60pct|DP02_60pctmoe|DP02_61est|DP02_61moe|DP02_61pct|DP02_61pctmoe|DP02_62est|DP02_62moe|DP02_62pct|DP02_62pctmoe|DP02_63est|DP02_63moe|DP02_63pct|DP02_63pctmoe|DP02_64est|DP02_64moe|DP02_64pct|DP02_64pctmoe|DP02_65est|DP02_65moe|DP02_65pct|DP02_65pctmoe|DP02_66est|DP02_66moe|DP02_66pct|DP02_66pctmoe|DP02_67est|DP02_67moe|DP02_67pct|DP02_67pctmoe|DP02_68est|DP02_68moe|DP02_68pct|DP02_68pctmoe
9700000US0616740|Hayward Unified School District, CA|0616740|2019-2023|001|129318|1934|12945|918|10.0|0.7|9365|738|7.2|0.6|31292|1480|24.2|1.1|24058|1380|18.6|1.1|9699|906|7.5|0.7|29186|1656|22.6|1.3|12773|992|9.9|0.7|107008|1941|82.7|0.8|41959|1998|32.4|1.4
9600000US0606038|Healdsburg Unified School District (7-12), CA|0606038|2019-2023|001|1469|252|140|87|9.5|5.8|76|51|5.2|3.3|281|122|19.1|6.9|239|74|16.3|4.7|84|37|5.7|2.5|388|113|26.4|6.3|261|58|17.8|3.7|1253|228|85.3|6.7|649|150|44.2|8.1
9700000US0600044|Healdsburg Unified School District, CA|0600044|2019-2023|001|10808|526|728|269|6.7|2.5|530|238|4.9|2.1|1641|286|15.2|2.5|2033|379|18.8|3.4|1078|276|10.0|2.6|3042|447|28.1|3.8|1756|271|16.2|2.4|9550|556|88.4|3.6|4798|526|44.4|4.3
9500000US0616830|Heber Elementary School District, CA|0616830|2019-2023|001|4551|689|427|173|9.4|3.9|583|239|12.8|4.9|1176|357|25.8|6.1|1096|307|24.1|5.3|203|113|4.5|2.5|914|311|20.1|6.3|152|104|3.3|2.3|3541|627|77.8|5.5|1066|336|23.4|6.9
9500000US0616860|Helendale Elementary School District, CA|0616860|2019-2023|001|4754|539|132|138|2.8|2.9|295|171|6.2|3.7|1024|358|21.5|7.3|1819|481|38.3|8.7|421|229|8.9|4.5|601|205|12.6|4.7|462|257|9.7|5.3|4327|538|91.0|4.3|1063|309|22.4|6.7
9700000US0616920|Hemet Unified School District, CA|0616920|2019-2023|001|104716|2341|8509|924|8.1|0.8|11202|1249|10.7|1.1|31323|1353|29.9|1.3|27926|1660|26.7|1.5|8744|931|8.4|0.8|10819|907|10.3|0.9|6193|788|5.9|0.8|85005|2151|81.2|1.5|17012|1113|16.2|1.1
9500000US0617040|Hermosa Beach City Elementary School District, CA|0617040|2019-2023|001|14565|421|63|50|0.4|0.3|161|96|1.1|0.7|910|215|6.2|1.4|1810|327|12.4|2.2|479|147|3.3|1.0|6553|495|45.0|3.0|4589|425|31.5|2.9|14341|423|98.5|0.8|11142|499|76.5|2.8
9700000US0600014|Hesperia Unified School District, CA|0600014|2019-2023|001|66720|1547|6321|821|9.5|1.2|8426|870|12.6|1.2|22345|1427|33.5|1.8|15682|1118|23.5|1.6|5626|821|8.4|1.3|5482|701|8.2|1.0|2838|432|4.3|0.6|51973|1687|77.9|1.8|8320|835|12.5|1.2
9500000US0617160|Hickman Community Charter School District, CA|0617160|2019-2023|001|866|184|86|65|9.9|7.0|56|27|6.5|3.0|337|111|38.9|8.5|188|69|21.7|6.5|53|29|6.1|3.4|113|44|13.0|4.8|33|22|3.8|2.4|724|161|83.6|6.5|146|51|16.9|5.4
9500000US0617190|Hillsborough City Elementary School District, CA|0617190|2019-2023|001|7518|320|75|50|1.0|0.7|13|21|0.2|0.3|330|157|4.4|2.0|618|183|8.2|2.4|261|103|3.5|1.3|2728|352|36.3|4.3|3493|323|46.5|4.2|7430|317|98.8|0.7|6221|346|82.7|3.5
9700000US0617220|Hilmar Unified School District, CA|0617220|2019-2023|001|6791|819|1086|325|16.0|4.6|568|182|8.4|2.7|2219|349|32.7|4.1|1644|389|24.2|5.1|594|323|8.7|4.0|482|201|7.1|2.9|198|115|2.9|1.7|5137|791|75.6|5.7|680|235|10.0|3.4
9500000US0617340|Hollister School District, CA|0617340|2019-2023|001|32807|755|3533|544|10.8|1.6|2455|426|7.5|1.3|9195|686|28.0|2.0|7685|558|23.4|1.6|3578|456|10.9|1.4|4735|567|14.4|1.7|1626|318|5.0|1.0|26819|872|81.7|1.8|6361|735|19.4|2.2
9700000US0617430|Holtville Unified School District, CA|0617430|2019-2023|001|4930|473|701|304|14.2|5.7|691|301|14.0|6.0|1283|283|26.0|5.8|1182|256|24.0|4.5|347|149|7.0|3.0|542|168|11.0|3.2|184|100|3.7|2.0|3538|459|71.8|7.4|726|216|14.7|4.1
9500000US0617490|Hope Elementary School District (Santa Barbara County), CA|0617490|2019-2023|001|12019|874|623|250|5.2|2.2|296|129|2.5|1.0|1300|291|10.8|2.4|2390|382|19.9|2.8|1093|294|9.1|2.3|3553|634|29.6|4.4|2764|434|23.0|3.4|11100|907|92.4|2.1|6317|730|52.6|4.3
9500000US0617520|Hope Elementary School District (Tulare County), CA|0617520|2019-2023|001|520|172|93|93|17.9|15.3|74|73|14.2|11.0|153|65|29.4|10.1|92|35|17.7|7.8|36|29|6.9|5.4|58|41|11.2|7.0|14|18|2.7|3.2|353|102|67.9|14.7|72|48|13.8|7.8
9500000US0617580|Horicon Elementary School District, CA|0617580|2019-2023|001|1339|220|0|14|0.0|3.1|18|21|1.3|1.6|169|83|12.6|5.9|156|53|11.7|3.8|57|45|4.3|3.3|333|97|24.9|6.2|606|159|45.3|8.5|1321|220|98.7|1.6|939|188|70.1|6.8
9500000US0617620|Hornbrook Elementary School District, CA|0617620|2019-2023|001|629|142|21|48|3.3|6.9|49|27|7.8|4.0|161|65|25.6|8.1|254|89|40.4|10.3|69|32|11.0|5.5|60|28|9.5|4.4|15|9|2.4|1.5|559|117|88.9|7.8|75|30|11.9|4.9
9500000US0617640|Hot Springs Elementary School District, CA|0617640|2019-2023|001|205|81|4|7|2.0|3.7|19|25|9.3|11.9|47|38|22.9|14.5|55|31|26.8|12.3|40|27|19.5|10.7|5|4|2.4|2.5|35|30|17.1|13.2|182|76|88.8|12.1|40|30|19.5|13.3
9500000US0617760|Howell Mountain Elementary School District, CA|0617760|2019-2023|001|1814|305|65|59|3.6|3.2|67|51|3.7|2.9|205|89|11.3|4.3|236|78|13.0|4.7|206|136|11.4|6.7|516|159|28.4|6.7|519|164|28.6|7.8|1682|305|92.7|3.8|1035|226|57.1|7.3
9500000US0617850|Hueneme Elementary School District, CA|0617850|2019-2023|001|35222|1444|8529|1111|24.2|2.9|2913|487|8.3|1.3|8668|843|24.6|2.3|6855|983|19.5|2.4|2359|415|6.7|1.2|4263|469|12.1|1.4|1635|323|4.6|0.9|23780|1416|67.5|3.1|5898|563|16.7|1.7
9500000US0617880|Hughes-Elizabeth Lakes Union Elementary School District, CA|0617880|2019-2023|001|2651|423|112|112|4.2|4.1|86|64|3.2|2.3|770|251|29.0|7.3|817|181|30.8|6.3|246|99|9.3|3.5|477|143|18.0|5.0|143|76|5.4|2.9|2453|373|92.5|4.0|620|172|23.4|6.2
9600000US0699012|Hughson Unified School District (9-12), CA|0699012|2019-2023|001|1714|276|122|69|7.1|3.7|93|36|5.4|2.0|565|148|33.0|6.0|429|113|25.0|4.9|164|52|9.6|3.0|266|66|15.5|3.5|75|29|4.4|1.6|1499|245|87.5|3.9|341|73|19.9|3.7
9700000US0600060|Hughson Unified School District, CA|0600060|2019-2023|001|7242|521|493|242|6.8|3.3|496|225|6.8|3.1|2257|540|31.2|6.4|1798|399|24.8|5.5|726|236|10.0|3.3|1094|288|15.1|3.8|378|128|5.2|1.7|6253|559|86.3|4.4|1472|323|20.3|4.3
9500000US0618030|Huntington Beach City Elementary School District, CA|0618030|2019-2023|001|61588|1667|1055|244|1.7|0.4|1474|351|2.4|0.6|8893|1088|14.4|1.7|12039|982|19.5|1.6|5557|599|9.0|1.0|20323|1318|33.0|1.8|12247|952|19.9|1.5|59059|1680|95.9|0.7|32570|1673|52.9|2.2
9600000US0618060|Huntington Beach Union High School District, CA|0618060|2019-2023|001|231228|2438|12538|898|5.4|0.4|12002|964|5.2|0.4|42237|1855|18.3|0.8|46766|1852|20.2|0.7|20618|1608|8.9|0.7|62766|2136|27.1|0.9|34301|1351|14.8|0.6|206688|2448|89.4|0.5|97067|2425|42.0|1.0
9500000US0618120|Hydesville Elementary School District, CA|0618120|2019-2023|001|926|244|3|6|0.3|0.6|21|15|2.3|1.8|302|101|32.6|8.1|267|157|28.8|11.7|138|69|14.9|7.3|164|67|17.7|7.1|31|27|3.3|2.9|902|247|97.4|2.0|195|80|21.1|8.3
9500000US0618160|Igo, Ono, Platina Union Elementary School District, CA|0618160|2019-2023|001|855|244|61|46|7.1|5.1|38|32|4.4|3.6|276|143|32.3|12.0|282|125|33.0|10.1|52|32|6.1|3.8|95|53|11.1|6.4|51|29|6.0|3.0|756|228|88.4|6.3|146|66|17.1|7.5
9700000US0618210|Imperial Unified School District, CA|0618210|2019-2023|001|15786|1036|886|321|5.6|1.9|2668|494|16.9|3.1|4138|700|26.2|4.2|4233|635|26.8|3.9|1278|414|8.1|2.5|1737|364|11.0|2.2|846|403|5.4|2.5|12232|1001|77.5|3.9|2583|549|16.4|3.2
9500000US0618240|Indian Diggings Elementary School District, CA|0618240|2019-2023|001|56|25|0|14|0.0|45.3|1|3|1.8|5.7|14|10|25.0|16.4|27|18|48.2|21.0|9|7|16.1|11.0|2|6|3.6|10.0|3|5|5.4|8.5|55|24|98.2|5.7|5|8|8.9|14.7
9500000US0618270|Indian Springs Elementary School District, CA|0618270|2019-2023|001|117|62|0|14|0.0|29.6|10|12|8.5|7.2|33|26|28.2|16.4|34|25|29.1|16.6|23|16|19.7|13.5|14|14|12.0|8.8|3|4|2.6|3.9|107|53|91.5|7.2|17|14|14.5|8.5
9700000US0618390|Inglewood Unified School District, CA|0618390|2019-2023|001|77249|1363|9248|887|12.0|1.1|6609|758|8.6|1.0|16306|1072|21.1|1.4|18632|1381|24.1|1.7|5390|650|7.0|0.8|13663|976|17.7|1.3|7401|853|9.6|1.1|61392|1385|79.5|1.4|21064|1247|27.3|1.6
9700000US0684500|Irvine Unified School District, CA|0684500|2019-2023|001|175927|2650|3357|724|1.9|0.4|2774|546|1.6|0.3|12516|1153|7.1|0.6|21685|1528|12.3|0.8|11732|1184|6.7|0.7|68172|2312|38.8|1.2|55691|2070|31.7|1.1|169796|2790|96.5|0.5|123863|2703|70.4|1.2
9500000US0618510|Island Union Elementary School District, CA|0618510|2019-2023|001|824|214|96|49|11.7|5.0|64|46|7.8|4.9|182|74|22.1|6.7|223|99|27.1|9.4|94|53|11.4|5.6|117|69|14.2|7.5|48|29|5.8|3.9|664|178|80.6|6.5|165|77|20.0|8.7
9500000US0618660|Jacoby Creek Elementary School District, CA|0618660|2019-2023|001|2297|324|57|81|2.5|3.4|53|39|2.3|1.6|243|75|10.6|3.1|492|152|21.4|5.5|129|74|5.6|3.1|558|128|24.3|5.2|765|171|33.3|6.3|2187|296|95.2|3.5|1323|199|57.6|6.3
9500000US0618690|Jamestown Elementary School District, CA|0618690|2019-2023|001|6306|571|206|108|3.3|1.7|652|230|10.3|3.5|1865|309|29.6|4.2|2194|427|34.8|6.1|725|240|11.5|3.5|401|176|6.4|2.8|263|124|4.2|2.0|5448|552|86.4|3.7|664|224|10.5|3.5
9500000US0618730|Jamul-Dulzura Union Elementary School District, CA|0618730|2019-2023|001|6939|1225|258|187|3.7|2.3|326|209|4.7|2.5|1959|662|28.2|6.2|1659|355|23.9|4.5|493|168|7.1|2.6|1378|396|19.9|5.9|866|222|12.5|3.4|6355|955|91.6|4.4|2244|451|32.3|7.0
9500000US0618780|Janesville Union Elementary School District, CA|0618780|2019-2023|001|2296|329|217|234|9.5|9.6|49|49|2.1|2.1|635|185|27.7|7.9|837|218|36.5|8.9|222|104|9.7|4.5|255|111|11.1|5.1|81|55|3.5|2.4|2030|261|88.4|9.6|336|122|14.6|5.7
9500000US0618810|Jefferson Elementary School District (San Benito County), CA|0618810|2019-2023|001|202|92|0|14|0.0|18.9|0|14|0.0|18.9|68|27|33.7|14.9|10|11|5.0|5.8|2|3|1.0|1.3|67|47|33.2|12.2|55|39|27.2|10.9|202|92|100.0|18.9|122|81|60.4|17.8
9500000US0618840|Jefferson Elementary School District (San Joaquin County), CA|0618840|2019-2023|001|11562|980|636|188|5.5|1.6|431|134|3.7|1.1|2293|409|19.8|3.6|2498|501|21.6|3.7|1450|344|12.5|2.8|3108|557|26.9|3.6|1146|289|9.9|2.5|10495|935|90.8|1.9|4254|604|36.8|3.7
9500000US0618870|Jefferson Elementary School District (San Mateo County), CA|0618870|2019-2023|001|65279|1675|4783|695|7.3|1.1|3367|524|5.2|0.8|14587|1202|22.3|1.8|13376|999|20.5|1.5|4839|554|7.4|0.8|18619|1324|28.5|1.8|5708|662|8.7|0.9|57129|1762|87.5|1.3|24327|1504|37.3|1.8
9600000US0618930|Jefferson Union High School District, CA|0618930|2019-2023|001|104542|1682|6128|720|5.9|0.7|4714|603|4.5|0.6|21250|1373|20.3|1.3|21357|1254|20.4|1.2|8479|914|8.1|0.9|30093|1439|28.8|1.3|12521|943|12.0|0.9|93700|1737|89.6|0.9|42614|1705|40.8|1.4
9700000US0618990|John Swett Unified School District, CA|0618990|2019-2023|001|10458|737|489|163|4.7|1.5|690|298|6.6|2.7|2070|356|19.8|3.4|2845|418|27.2|3.7|928|239|8.9|2.3|2495|390|23.9|3.3|941|299|9.0|2.6|9279|689|88.7|3.5|3436|539|32.9|4.2
9500000US0619050|Johnstonville Elementary School District, CA|0619050|2019-2023|001|845|201|16|20|1.9|2.4|33|28|3.9|3.2|283|92|33.5|9.1|239|78|28.3|7.1|131|52|15.5|4.9|116|82|13.7|7.7|27|20|3.2|2.3|796|195|94.2|3.9|143|86|16.9|7.9
9500000US0619140|Julian Union Elementary School District, CA|0619140|2019-2023|001|2620|506|59|54|2.3|2.1|163|95|6.2|3.6|605|248|23.1|8.1|560|157|21.4|6.4|289|135|11.0|5.2|519|237|19.8|8.5|425|315|16.2|10.3|2398|493|91.5|4.2|944|439|36.0|13.2
9600000US0619110|Julian Union High School District, CA|0619110|2019-2023|001|2995|518|106|65|3.5|2.2|184|100|6.1|3.3|680|248|22.7|7.1|632|161|21.1|5.7|335|135|11.2|4.4|602|245|20.1|7.7|456|313|15.2|9.1|2705|502|90.3|3.9|1058|440|35.3|11.7
9500000US0619170|Junction City Elementary School District, CA|0619170|2019-2023|001|1030|358|7|12|0.7|1.2|21|21|2.0|2.0|549|251|53.3|11.1|190|92|18.4|6.0|55|35|5.3|3.4|155|104|15.0|8.6|53|54|5.1|5.9|1002|354|97.3|2.4|208|104|20.2|9.5
9500000US0619200|Junction Elementary School District (Shasta County), CA|0619200|2019-2023|001|3069|358|34|43|1.1|1.4|115|79|3.7|2.5|451|138|14.7|4.6|813|206|26.5|6.1|394|158|12.8|4.6|908|232|29.6|6.3|354|107|11.5|3.7|2920|337|95.1|2.7|1262|234|41.1|6.1
9500000US0619230|Junction Elementary School District (Siskiyou County), CA|0619230|2019-2023|001|163|49|0|14|0.0|22.7|2|4|1.2|2.4|20|21|12.3|11.9|93|88|57.1|51.7|8|8|4.9|5.3|40|78|24.5|53.0|0|14|0.0|22.7|161|48|98.8|2.4|40|78|24.5|53.0
9700000US0619260|Jurupa Unified School District, CA|0619260|2019-2023|001|68314|1724|10159|930|14.9|1.3|8191|824|12.0|1.2|21402|1211|31.3|1.4|13091|984|19.2|1.4|4860|660|7.1|1.0|7230|812|10.6|1.1|3381|549|4.9|0.8|49964|1624|73.1|1.4|10611|1012|15.5|1.4
9500000US0632340|Kashia Elementary School District, CA|0632340|2019-2023|001|3|8|0|14|0.0|100.0|1|4|33.3|63.3|0|14|0.0|100.0|2|4|66.7|66.7|0|14|0.0|100.0|0|14|0.0|100.0|0|14|0.0|100.0|2|4|66.7|66.7|0|14|0.0|100.0
9700000US0619320|Kelseyville Unified School District, CA|0619320|2019-2023|001|10102|876|750|333|7.4|3.1|762|262|7.5|2.5|2729|529|27.0|4.2|2873|496|28.4|4.2|1179|273|11.7|2.8|1236|300|12.2|3.1|573|159|5.7|1.7|8590|755|85.0|3.7|1809|353|17.9|3.7
9500000US0619380|Kentfield Elementary School District, CA|0619380|2019-2023|001|9127|590|160|149|1.8|1.6|41|43|0.4|0.5|661|198|7.2|2.2|1151|265|12.6|2.7|476|126|5.2|1.4|3435|362|37.6|3.2|3203|356|35.1|3.1|8926|564|97.8|1.7|6638|535|72.7|3.5
9500000US0619410|Kenwood Elementary School District, CA|0619410|2019-2023|001|3433|595|5|11|0.1|0.3|15|16|0.4|0.5|220|103|6.4|3.2|668|208|19.5|4.1|296|114|8.6|3.5|1301|364|37.9|6.5|928|219|27.0|5.3|3413|596|99.4|0.6|2229|459|64.9|5.1
9500000US0619440|Keppel Union Elementary School District, CA|0619440|2019-2023|001|12167|1153|1880|415|15.5|3.2|1241|351|10.2|2.6|4018|665|33.0|4.0|2772|520|22.8|3.7|921|219|7.6|1.9|990|281|8.1|2.2|345|143|2.8|1.2|9046|966|74.3|3.7|1335|318|11.0|2.5
9700000US0619490|Kerman Unified School District, CA|0619490|2019-2023|001|12515|763|3286|635|26.3|4.7|1618|382|12.9|2.9|2775|616|22.2|4.4|2158|398|17.2|3.3|864|362|6.9|2.8|1299|377|10.4|3.1|515|178|4.1|1.5|7611|734|60.8|4.7|1814|439|14.5|3.7
9600000US0619540|Kern High School District, CA|0619540|2019-2023|001|400667|2748|50479|2029|12.6|0.5|39644|2146|9.9|0.5|109087|3153|27.2|0.8|92492|2757|23.1|0.7|31032|1610|7.7|0.4|51330|2061|12.8|0.5|26603|1335|6.6|0.3|310544|2903|77.5|0.6|77933|2586|19.5|0.7
9500000US0619590|Kernville Union Elementary School District, CA|0619590|2019-2023|001|8346|762|262|161|3.1|1.9|566|183|6.8|2.1|3201|488|38.4|4.7|2429|489|29.1|5.2|587|208|7.0|2.4|1024|292|12.3|3.3|277|161|3.3|1.9|7518|742|90.1|2.6|1301|366|15.6|4.1
9500000US0619620|Keyes Union Elementary School District, CA|0619620|2019-2023|001|3819|768|919|406|24.1|9.1|406|212|10.6|4.7|1282|348|33.6|7.7|677|271|17.7|6.2|156|102|4.1|2.7|336|166|8.8|3.7|43|36|1.1|0.9|2494|559|65.3|9.7|379|169|9.9|3.8
9500000US0619680|King City Union Elementary School District, CA|0619680|2019-2023|001|9537|734|2859|615|30.0|5.6|1232|292|12.9|3.5|2293|370|24.0|3.4|951|209|10.0|2.3|720|205|7.5|2.0|1023|326|10.7|3.2|459|173|4.8|1.7|5446|691|57.1|5.1|1482|383|15.5|3.5
9700000US0619700|Kings Canyon Joint Unified School District, CA|0619700|2019-2023|001|28738|1075|6394|722|22.2|2.5|2899|551|10.1|1.9|5609|732|19.5|2.3|5927|685|20.6|2.3|2841|442|9.9|1.5|3160|524|11.0|1.8|1908|373|6.6|1.3|19445|1157|67.7|2.7|5068|677|17.6|2.3
9500000US0619740|Kings River Union Elementary School District, CA|0619740|2019-2023|001|1486|248|294|119|19.8|6.4|118|64|7.9|4.2|407|118|27.4|6.7|279|80|18.8|4.7|122|65|8.2|4.1|183|67|12.3|4.4|83|41|5.6|2.7|1074|187|72.3|7.3|266|87|17.9|5.6
9500000US0619770|Kings River-Hardwick Union Elementary School District, CA|0619770|2019-2023|001|1990|382|270|137|13.6|6.4|99|43|5.0|2.1|627|240|31.5|9.1|412|146|20.7|6.8|126|61|6.3|2.9|309|110|15.5|4.7|147|86|7.4|4.2|1621|346|81.5|6.6|456|149|22.9|6.4
9500000US0619800|Kingsburg Elementary Charter School District, CA|0619800|2019-2023|001|10330|833|648|297|6.3|2.8|876|320|8.5|3.2|2773|476|26.8|4.2|2503|413|24.2|3.9|1283|448|12.4|4.0|1507|360|14.6|3.2|740|278|7.2|2.6|8806|822|85.2|3.2|2247|543|21.8|4.9
9600000US0619830|Kingsburg Joint Union High School District, CA|0619830|2019-2023|001|11624|815|834|307|7.2|2.5|956|321|8.2|2.8|3104|466|26.7|3.6|2780|409|23.9|3.5|1435|450|12.3|3.5|1675|350|14.4|2.8|840|269|7.2|2.3|9834|797|84.6|2.9|2515|525|21.6|4.2
9500000US0619860|Kirkwood Elementary School District, CA|0619860|2019-2023|001|333|104|26|31|7.8|8.0|9|9|2.7|2.7|62|36|18.6|8.7|82|30|24.6|9.3|32|28|9.6|7.7|90|56|27.0|13.9|32|31|9.6|8.1|298|90|89.5|8.2|122|68|36.6|15.4
9500000US0619890|Kit Carson Union Elementary School District, CA|0619890|2019-2023|001|1813|477|371|278|20.5|12.5|126|70|6.9|4.1|714|297|39.4|10.9|274|96|15.1|5.5|161|67|8.9|3.8|146|76|8.1|4.3|21|20|1.2|1.1|1316|359|72.6|12.2|167|79|9.2|4.5
9500000US0619920|Klamath River Union Elementary School District, CA|0619920|2019-2023|001|383|90|3|4|0.8|0.9|22|24|5.7|5.7|115|37|30.0|8.5|138|56|36.0|10.5|24|27|6.3|6.7|52|25|13.6|6.2|29|19|7.6|4.7|358|81|93.5|5.7|81|36|21.1|8.8
9700000US0619950|Klamath-Trinity Joint Unified School District, CA|0619950|2019-2023|001|3168|434|93|98|2.9|3.0|178|100|5.6|3.1|1013|273|32.0|6.2|899|211|28.4|5.3|231|94|7.3|3.1|488|153|15.4|4.9|266|166|8.4|5.2|2897|414|91.4|4.1|754|213|23.8|6.6
9500000US0619980|Kneeland Elementary School District, CA|0619980|2019-2023|001|190|48|0|14|0.0|19.9|10|10|5.3|4.9|22|16|11.6|7.2|67|36|35.3|14.0|26|14|13.7|7.3|29|18|15.3|9.2|36|15|18.9|8.7|180|46|94.7|4.9|65|23|34.2|12.6
9500000US0620010|Knights Ferry Elementary School District, CA|0620010|2019-2023|001|390|99|36|26|9.2|6.0|48|38|12.3|9.4|79|40|20.3|9.6|42|21|10.8|5.3|52|30|13.3|6.4|69|37|17.7|7.8|64|41|16.4|8.6|306|87|78.5|9.9|133|57|34.1|10.2
9500000US0620040|Knightsen Elementary School District, CA|0620040|2019-2023|001|2905|465|35|47|1.2|1.6|123|72|4.2|2.4|661|220|22.8|6.4|656|195|22.6|6.8|350|178|12.0|5.4|676|241|23.3|8.1|404|246|13.9|7.8|2747|447|94.6|2.8|1080|329|37.2|9.6
9700000US0620070|Konocti Unified School District, CA|0620070|2019-2023|001|16793|752|939|268|5.6|1.6|1811|302|10.8|1.8|5060|583|30.1|3.1|4584|482|27.3|2.7|2129|411|12.7|2.4|1698|319|10.1|1.7|572|167|3.4|1.0|14043|819|83.6|2.3|2270|378|13.5|2.0
9700000US0620130|La Cañada Unified School District, CA|0620130|2019-2023|001|11569|538|152|84|1.3|0.7|109|61|0.9|0.5|711|200|6.1|1.7|1033|218|8.9|1.7|608|155|5.3|1.3|4210|414|36.4|3.2|4746|420|41.0|3.6|11308|525|97.7|1.1|8956|496|77.4|3.4
9500000US0620190|La Habra City Elementary School District, CA|0620190|2019-2023|001|36077|1271|3335|456|9.2|1.2|2098|422|5.8|1.2|8629|689|23.9|1.8|8171|643|22.6|1.8|2953|449|8.2|1.3|7183|816|19.9|2.0|3708|441|10.3|1.1|30644|1245|84.9|1.7|10891|1039|30.2|2.3
9700000US0620220|La Honda-Pescadero Unified School District, CA|0620220|2019-2023|001|2944|545|372|232|12.6|7.2|91|77|3.1|2.6|325|159|11.0|4.7|355|131|12.1|4.5|150|189|5.1|6.5|567|190|19.3|5.5|1084|363|36.8|9.8|2481|493|84.3|7.9|1651|429|56.1|9.6
9500000US0620250|La Mesa-Spring Valley School District, CA|0620250|2019-2023|001|98572|2402|3823|574|3.9|0.6|4454|583|4.5|0.6|19442|1316|19.7|1.1|25878|1172|26.3|1.1|10680|830|10.8|0.8|22428|1134|22.8|1.0|11867|1051|12.0|1.0|90295|2325|91.6|0.8|34295|1552|34.8|1.3
9500000US0620310|Lafayette Elementary School District, CA|0620310|2019-2023|001|19368|685|89|61|0.5|0.3|97|61|0.5|0.3|924|226|4.8|1.2|1932|373|10.0|1.9|1178|308|6.1|1.5|7621|671|39.3|3.1|7527|643|38.9|3.4|19182|682|99.0|0.4|15148|616|78.2|2.5
9700000US0620370|Laguna Beach Unified School District, CA|0620370|2019-2023|001|21168|578|272|189|1.3|0.9|229|116|1.1|0.5|1770|383|8.4|1.8|3429|444|16.2|2.0|1207|276|5.7|1.3|8143|582|38.5|2.6|6118|589|28.9|2.7|20667|594|97.6|1.0|14261|581|67.4|2.4
9500000US0620430|Laguna Joint Elementary School District, CA|0620430|2019-2023|001|279|79|14|10|5.0|4.0|9|10|3.2|3.4|56|26|20.1|8.7|47|25|16.8|7.1|52|40|18.6|12.2|62|22|22.2|7.1|39|19|14.0|6.3|256|75|91.8|4.5|101|34|36.2|9.8
9500000US0620490|Lagunita Elementary School District, CA|0620490|2019-2023|001|102|52|5|6|4.9|5.8|2|5|2.0|4.1|24|29|23.5|22.2|26|22|25.5|17.8|9|11|8.8|9.8|29|20|28.4|14.6|7|11|6.9|9.4|95|50|93.1|6.7|36|23|35.3|15.3
9500000US0620520|Lagunitas Elementary School District, CA|0620520|2019-2023|001|3138|499|87|78|2.8|2.3|47|57|1.5|1.7|238|113|7.6|3.9|510|194|16.3|5.7|262|129|8.3|3.9|873|235|27.8|6.4|1121|314|35.7|7.2|3004|458|95.7|3.7|1994|409|63.5|7.2
9500000US0620610|Lake Elementary School District, CA|0620610|2019-2023|001|464|156|26|19|5.6|3.8|39|30|8.4|5.8|186|117|40.1|15.7|97|52|20.9|10.4|35|31|7.5|6.9|58|28|12.5|6.3|23|31|5.0|6.5|399|140|86.0|6.6|81|50|17.5|10.7
9700000US0600027|Lake Elsinore Unified School District, CA|0600027|2019-2023|001|88289|1952|7125|672|8.1|0.7|6844|812|7.8|0.9|25082|1505|28.4|1.5|22420|1414|25.4|1.5|8063|758|9.1|0.9|12863|993|14.6|1.1|5892|658|6.7|0.8|74320|1826|84.2|1.2|18755|1200|21.2|1.3
9700000US0620640|Lake Tahoe Unified School District, CA|0620640|2019-2023|001|22193|709|838|204|3.8|0.9|1045|284|4.7|1.3|4471|534|20.1|2.4|5172|479|23.3|1.9|1965|280|8.9|1.2|5972|549|26.9|2.2|2730|350|12.3|1.6|20310|708|91.5|1.5|8702|587|39.2|2.3
9700000US0620670|Lakeport Unified School District, CA|0620670|2019-2023|001|8166|698|176|110|2.2|1.4|415|158|5.1|1.9|2649|491|32.4|4.7|2201|378|27.0|3.8|729|201|8.9|2.5|1043|276|12.8|3.2|953|250|11.7|3.1|7575|687|92.8|2.5|1996|344|24.4|4.0
9500000US0620700|Lakeside Joint Elementary School District, CA|0620700|2019-2023|001|1673|393|3|9|0.2|0.5|3|5|0.2|0.3|110|47|6.6|2.9|318|200|19.0|8.5|69|41|4.1|2.5|659|209|39.4|6.4|511|106|30.5|8.6|1667|391|99.6|0.6|1170|229|69.9|7.6
9500000US0620760|Lakeside Union Elementary School District (Kings County), CA|0620760|2019-2023|001|1409|318|197|85|14.0|5.4|148|90|10.5|5.8|458|139|32.5|7.2|364|171|25.8|8.9|130|54|9.2|3.7|82|49|5.8|3.4|30|21|2.1|1.5|1064|270|75.5|7.6|112|57|7.9|3.9
9500000US0620790|Lakeside Union Elementary School District (San Diego County), CA|0620790|2019-2023|001|29923|1265|709|165|2.4|0.6|1658|332|5.5|1.1|8616|821|28.8|2.7|8297|777|27.7|2.1|3297|523|11.0|1.7|5045|644|16.9|2.0|2301|501|7.7|1.6|27556|1226|92.1|1.2|7346|790|24.5|2.4
